#  xt  x  aea_inf,  aea_0, theta, aea0*c*xt**m, Minf * sin(lambda), dxdxt
 1.9191919191919E-01  1.9894673885077E-01  1.0043234691001E+00  9.9540478116921E-01  7.9090094462558E+01  4.0888226589710E-02  2.1213203435596E-01  1.0375337206646E+00
 2.0202020202020E-01  2.0942762145102E-01  1.0043054917888E+00  9.9538696350173E-01  7.8530940308161E+01  4.3039468098591E-02  2.1213203435596E-01  1.0376823068105E+00
 2.1212121212121E-01  2.1991004349006E-01  1.0042865936050E+00  9.9536823313933E-01  7.7974022234341E+01  4.5190591128634E-02  2.1213203435596E-01  1.0378385299661E+00
 2.2222222222222E-01  2.3039408212235E-01  1.0042667747046E+00  9.9534859023666E-01  7.7419432964846E+01  4.7341589767599E-02  2.1213203435596E-01  1.0380023927140E+00
 2.3232323232323E-01  2.4087981452906E-01  1.0042460352514E+00  9.9532803495586E-01  7.6867262691814E+01  4.9492458104961E-02  2.1213203435596E-01  1.0381738977631E+00
 2.4242424242424E-01  2.5136731791935E-01  1.0042243754164E+00  9.9530656746661E-01  7.6317599012229E+01  5.1643190231985E-02  2.1213203435596E-01  1.0383530479485E+00
 2.5252525252525E-01  2.6185666953170E-01  1.0042017953785E+00  9.9528418794609E-01  7.5770526870819E+01  5.3793780241808E-02  2.1213203435596E-01  1.0385398462320E+00
 2.6262626262626E-01  2.7234794663509E-01  1.0041782953240E+00  9.9526089657896E-01  7.5226128509387E+01  5.5944222229524E-02  2.1213203435596E-01  1.0387342957018E+00
 2.7272727272727E-01  2.8284122653038E-01  1.0041538754468E+00  9.9523669355743E-01  7.4684483422554E+01  5.8094510292259E-02  2.1213203435596E-01  1.0389363995724E+00
 2.8282828282828E-01  2.9333658655150E-01  1.0041285359483E+00  9.9521157908116E-01  7.4145668319864E+01  6.0244638529258E-02  2.1213203435596E-01  1.0391461611851E+00
 2.9292929292929E-01  3.0383410406680E-01  1.0041022770376E+00  9.9518555335734E-01  7.3609757094158E+01  6.2394601041960E-02  2.1213203435596E-01  1.0393635840080E+00
 3.0303030303030E-01  3.1433385648028E-01  1.0040750989313E+00  9.9515861660063E-01  7.3076820796135E+01  6.4544391934082E-02  2.1213203435596E-01  1.0395886716356E+00
 3.1313131313131E-01  3.2483592123291E-01  1.0040470018535E+00  9.9513076903316E-01  7.2546927614965E+01  6.6694005311699E-02  2.1213203435596E-01  1.0398214277894E+00
 3.2323232323232E-01  3.3534037580387E-01  1.0040179860359E+00  9.9510201088455E-01  7.2020142864826E+01  6.8843435283324E-02  2.1213203435596E-01  1.0400618563178E+00
 3.3333333333333E-01  3.4584729771187E-01  1.0039880517178E+00  9.9507234239191E-01  7.1496528977195E+01  7.0992675959989E-02  2.1213203435596E-01  1.0403099611959E+00
 3.4343434343434E-01  3.5635676451641E-01  1.0039571991457E+00  9.9504176379979E-01  7.0976145498727E+01  7.3141721455326E-02  2.1213203435596E-01  1.0405657465260E+00
 3.5353535353535E-01  3.6686885381906E-01  1.0039254285741E+00  9.9501027536022E-01  7.0459049094529E+01  7.5290565885645E-02  2.1213203435596E-01  1.0408292165374E+00
 3.6363636363636E-01  3.7738364326475E-01  1.0038927402648E+00  9.9497787733267E-01  6.9945293556631E+01  7.7439203370017E-02  2.1213203435596E-01  1.0411003755866E+00
 3.7373737373737E-01  3.8790121054308E-01  1.0038591344870E+00  9.9494456998406E-01  6.9434929817428E+01  7.9587628030352E-02  2.1213203435596E-01  1.0413792281572E+00
 3.8383838383838E-01  3.9842163338957E-01  1.0038246115175E+00  9.9491035358877E-01  6.8928005967888E+01  8.1735833991479E-02  2.1213203435596E-01  1.0416657788603E+00
 3.9393939393939E-01  4.0894498958695E-01  1.0037891716408E+00  9.9487522842861E-01  6.8424567280281E+01  8.3883815381230E-02  2.1213203435596E-01  1.0419600324342E+00
 4.0404040404040E-01  4.1947135696647E-01  1.0037528151487E+00  9.9483919479281E-01  6.7924656235195E+01  8.6031566330513E-02  2.1213203435596E-01  1.0422619937449E+00
 4.1414141414141E-01  4.3000081340916E-01  1.0037155423404E+00  9.9480225297804E-01  6.7428312552592E+01  8.8179080973398E-02  2.1213203435596E-01  1.0425716677858E+00
 4.2424242424242E-01  4.4053343684715E-01  1.0036773535228E+00  9.9476440328838E-01  6.6935573226671E+01  9.0326353447191E-02  2.1213203435596E-01  1.0428890596781E+00
 4.3434343434343E-01  4.5106930526493E-01  1.0036382490102E+00  9.9472564603532E-01  6.6446472564270E+01  9.2473377892520E-02  2.1213203435596E-01  1.0432141746707E+00
 4.4444444444444E-01  4.6160849670067E-01  1.0035982291243E+00  9.9468598153775E-01  6.5961042226570E+01  9.4620148453409E-02  2.1213203435596E-01  1.0435470181403E+00
 4.5454545454545E-01  4.7215108924749E-01  1.0035572941942E+00  9.9464541012196E-01  6.5479311273849E+01  9.6766659277359E-02  2.1213203435596E-01  1.0438875955917E+00
 4.6464646464646E-01  4.8269716105475E-01  1.0035154445568E+00  9.9460393212163E-01  6.5001306213035E+01  9.8912904515429E-02  2.1213203435596E-01  1.0442359126575E+00
 4.7474747474748E-01  4.9324679032936E-01  1.0034726805561E+00  9.9456154787783E-01  6.4527051047820E+01  1.0105887832231E-01  2.1213203435596E-01  1.0445919750988E+00
 4.8484848484849E-01  5.0380005533708E-01  1.0034290025436E+00  9.9451825773898E-01  6.4056567331086E+01  1.0320457485642E-01  2.1213203435596E-01  1.0449557888047E+00
 4.9494949494950E-01  5.1435703440379E-01  1.0033844108784E+00  9.9447406206088E-01  6.3589874219410E+01  1.0534998827995E-01  2.1213203435596E-01  1.0453273597929E+00
 5.0505050505051E-01  5.2491780591682E-01  1.0033389059269E+00  9.9442896120670E-01  6.3126988529414E+01  1.0749511275897E-01  2.1213203435596E-01  1.0457066942092E+00
 5.1515151515152E-01  5.3548244832620E-01  1.0032924880628E+00  9.9438295554693E-01  6.2667924795744E+01  1.0963994246352E-01  2.1213203435596E-01  1.0460937983285E+00
 5.2525252525253E-01  5.4605104014602E-01  1.0032451576675E+00  9.9433604545942E-01  6.2212695330442E+01  1.1178447156764E-01  2.1213203435596E-01  1.0464886785541E+00
 5.3535353535354E-01  5.5662365995569E-01  1.0031969151295E+00  9.9428823132935E-01  6.1761310283519E+01  1.1392869424950E-01  2.1213203435596E-01  1.0468913414181E+00
 5.4545454545455E-01  5.6720038640125E-01  1.0031477608448E+00  9.9423951354922E-01  6.1313777704513E+01  1.1607260469144E-01  2.1213203435596E-01  1.0473017935818E+00
 5.5555555555556E-01  5.7778129819669E-01  1.0030976952170E+00  9.9418989251884E-01  6.0870103604840E+01  1.1821619708009E-01  2.1213203435596E-01  1.0477200418352E+00
 5.6565656565657E-01  5.8836647412521E-01  1.0030467186566E+00  9.9413936864534E-01  6.0430292020755E+01  1.2035946560638E-01  2.1213203435596E-01  1.0481460930979E+00
 5.7575757575758E-01  5.9895599304059E-01  1.0029948315819E+00  9.9408794234314E-01  5.9994345076739E+01  1.2250240446569E-01  2.1213203435596E-01  1.0485799544185E+00
 5.8585858585859E-01  6.0954993386845E-01  1.0029420344184E+00  9.9403561403392E-01  5.9562263049152E+01  1.2464500785790E-01  2.1213203435596E-01  1.0490216329752E+00
 5.9595959595960E-01  6.2014837560757E-01  1.0028883275988E+00  9.9398238414669E-01  5.9134044429979E+01  1.2678726998745E-01  2.1213203435596E-01  1.0494711360758E+00
 6.0606060606061E-01  6.3075139733119E-01  1.0028337115633E+00  9.9392825311768E-01  5.8709685990537E+01  1.2892918506343E-01  2.1213203435596E-01  1.0499284711577E+00
 6.1616161616162E-01  6.4135907818834E-01  1.0027781867594E+00  9.9387322139039E-01  5.8289182844983E+01  1.3107074729968E-01  2.1213203435596E-01  1.0503936457884E+00
 6.2626262626263E-01  6.5197149740517E-01  1.0027217536419E+00  9.9381728941559E-01  5.7872528513501E+01  1.3321195091483E-01  2.1213203435596E-01  1.0508666676650E+00
 6.3636363636364E-01  6.6258873428619E-01  1.0026644126729E+00  9.9376045765126E-01  5.7459714985051E+01  1.3535279013240E-01  2.1213203435596E-01  1.0513475446152E+00
 6.4646464646465E-01  6.7321086821566E-01  1.0026061643217E+00  9.9370272656261E-01  5.7050732779543E+01  1.3749325918087E-01  2.1213203435596E-01  1.0518362845964E+00
 6.5656565656566E-01  6.8383797865889E-01  1.0025470090651E+00  9.9364409662208E-01  5.6645571009363E+01  1.3963335229375E-01  2.1213203435596E-01  1.0523328956971E+00
 6.6666666666667E-01  6.9447014516353E-01  1.0024869473870E+00  9.9358456830931E-01  5.6244217440124E+01  1.4177306370967E-01  2.1213203435596E-01  1.0528373861357E+00
 6.7676767676768E-01  7.0510744736090E-01  1.0024259797785E+00  9.9352414211112E-01  5.5846658550571E+01  1.4391238767245E-01  2.1213203435596E-01  1.0533497642619E+00
 6.8686868686869E-01  7.1574996496735E-01  1.0023641067381E+00  9.9346281852155E-01  5.5452879591562E+01  1.4605131843119E-01  2.1213203435596E-01  1.0538700385558E+00
 6.9696969696970E-01  7.2639777778552E-01  1.0023013287715E+00  9.9340059804177E-01  5.5062864644034E+01  1.4818985024029E-01  2.1213203435596E-01  1.0543982176289E+00
 7.0707070707071E-01  7.3705096570570E-01  1.0022376463916E+00  9.9333748118013E-01  5.4676596675907E+01  1.5032797735963E-01  2.1213203435596E-01  1.0549343102236E+00
 7.1717171717172E-01  7.4770960870718E-01  1.0021730601185E+00  9.9327346845214E-01  5.4294057597868E+01  1.5246569405452E-01  2.1213203435596E-01  1.0554783252138E+00
 7.2727272727273E-01  7.5837378685950E-01  1.0021075704795E+00  9.9320856038043E-01  5.3915228317965E+01  1.5460299459588E-01  2.1213203435596E-01  1.0560302716049E+00
 7.3737373737374E-01  7.6904358032388E-01  1.0020411780092E+00  9.9314275749477E-01  5.3540088794996E+01  1.5673987326027E-01  2.1213203435596E-01  1.0565901585338E+00
 7.4747474747475E-01  7.7971906935447E-01  1.0019738832492E+00  9.9307606033204E-01  5.3168618090625E+01  1.5887632432995E-01  2.1213203435596E-01  1.0571579952696E+00
 7.5757575757576E-01  7.9040033429971E-01  1.0019056867484E+00  9.9300846943621E-01  5.2800794420219E+01  1.6101234209299E-01  2.1213203435596E-01  1.0577337912130E+00
 7.6767676767677E-01  8.0108745560368E-01  1.0018365890628E+00  9.9293998535837E-01  5.2436595202364E+01  1.6314792084333E-01  2.1213203435596E-01  1.0583175558972E+00
 7.7777777777778E-01  8.1178051380741E-01  1.0017665907555E+00  9.9287060865665E-01  5.2075997107038E+01  1.6528305488084E-01  2.1213203435596E-01  1.0589092989875E+00
 7.8787878787879E-01  8.2247958955023E-01  1.0016956923968E+00  9.9280033989628E-01  5.1718976102444E+01  1.6741773851143E-01  2.1213203435596E-01  1.0595090302819E+00
 7.9797979797980E-01  8.3318476357111E-01  1.0016238945642E+00  9.9272917964952E-01  5.1365507500464E+01  1.6955196604709E-01  2.1213203435596E-01  1.0601167597110E+00
 8.0808080808081E-01  8.4389611671002E-01  1.0015511978421E+00  9.9265712849568E-01  5.1015566000750E+01  1.7168573180597E-01  2.1213203435596E-01  1.0607324973385E+00
 8.1818181818182E-01  8.5461372990923E-01  1.0014776028220E+00  9.9258418702109E-01  5.0669125733438E+01  1.7381903011247E-01  2.1213203435596E-01  1.0613562533609E+00
 8.2828282828283E-01  8.6533768421469E-01  1.0014031101028E+00  9.9251035581909E-01  5.0326160300487E+01  1.7595185529729E-01  2.1213203435596E-01  1.0619880381081E+00
 8.3838383838384E-01  8.7606806077736E-01  1.0013277202900E+00  9.9243563549004E-01  4.9986642815649E+01  1.7808420169755E-01  2.1213203435596E-01  1.0626278620434E+00
 8.4848484848485E-01  8.8680494085456E-01  1.0012514339965E+00  9.9236002664127E-01  4.9650545943079E+01  1.8021606365679E-01  2.1213203435596E-01  1.0632757357638E+00
 8.5858585858586E-01  8.9754840581134E-01  1.0011742518420E+00  9.9228352988707E-01  4.9317841934589E+01  1.8234743552511E-01  2.1213203435596E-01  1.0639316700002E+00
 8.6868686868687E-01  9.0829853712182E-01  1.0010961744535E+00  9.9220614584873E-01  4.8988502665568E+01  1.8447831165920E-01  2.1213203435596E-01  1.0645956756172E+00
 8.7878787878788E-01  9.1905541637053E-01  1.0010172024647E+00  9.9212787515445E-01  4.8662499669578E+01  1.8660868642244E-01  2.1213203435596E-01  1.0652677636141E+00
 8.8888888888889E-01  9.2981912525379E-01  1.0009373365165E+00  9.9204871843937E-01  4.8339804171638E+01  1.8873855418497E-01  2.1213203435596E-01  1.0659479451243E+00
 8.9898989898990E-01  9.4058974558105E-01  1.0008565772567E+00  9.9196867634556E-01  4.8020387120230E+01  1.9086790932373E-01  2.1213203435596E-01  1.0666362314159E+00
 9.0909090909091E-01  9.5136735927626E-01  1.0007749253401E+00  9.9188774952197E-01  4.7704219218037E+01  1.9299674622258E-01  2.1213203435596E-01  1.0673326338918E+00
 9.1919191919192E-01  9.6215204837926E-01  1.0006923814284E+00  9.9180593862447E-01  4.7391270951438E+01  1.9512505927232E-01  2.1213203435596E-01  1.0680371640902E+00
 9.2929292929293E-01  9.7294389504708E-01  1.0006089461902E+00  9.9172324431576E-01  4.7081512618784E+01  1.9725284287081E-01  2.1213203435596E-01  1.0687498336841E+00
 9.3939393939394E-01  9.8374298155537E-01  1.0005246203012E+00  9.9163966726545E-01  4.6774914357485E+01  1.9938009142301E-01  2.1213203435596E-01  1.0694706544825E+00
 9.4949494949495E-01  9.9454939029973E-01  1.0004394044438E+00  9.9155520814995E-01  4.6471446169928E+01  2.0150679934107E-01  2.1213203435596E-01  1.0701996384295E+00
 9.5959595959596E-01  1.0053632037971E+00  1.0003532993074E+00  9.9146986765253E-01  4.6171077948256E+01  2.0363296104439E-01  2.1213203435596E-01  1.0709367976057E+00
 9.6969696969697E-01  1.0161845046872E+00  1.0002663055883E+00  9.9138364646325E-01  4.5873779498035E+01  2.0575857095969E-01  2.1213203435596E-01  1.0716821442273E+00
 9.7979797979798E-01  1.0270133757337E+00  1.0001784239896E+00  9.9129654527900E-01  4.5579520560837E+01  2.0788362352107E-01  2.1213203435596E-01  1.0724356906472E+00
 9.8989898989899E-01  1.0378498998258E+00  1.0000896552212E+00  9.9120856480341E-01  4.5288270835774E+01  2.1000811317013E-01  2.1213203435596E-01  1.0731974493547E+00
 1.0000000000000E+00  1.0486941599796E+00  1.0000000000000E+00  9.9111970574691E-01  4.5000000000000E+01  2.1213203435596E-01  2.1213203435596E-01  1.0739674329760E+00
