# ind =     1, ny =  2000, ndof =     5, ymax =  2.3387059397936E+01
 0.0000000000000E+00  9.8231827111984E-01  0.0000000000000E+00  0.0000000000000E+00  0.0000000000000E+00  1.0180000000000E+00
 1.1897304503730E-02  9.8231987736910E-01  8.7265322684192E-03  0.0000000000000E+00  4.0404163190803E-03  1.0179983354081E+00
 2.3794570295832E-02  9.8232465294271E-01  1.7381658064139E-02  0.0000000000000E+00  8.0808297248446E-03  1.0179933864068E+00
 3.5691759382124E-02  9.8233253353353E-01  2.5965393531749E-02  0.0000000000000E+00  1.2121232750725E-02  1.0179852197330E+00
 4.7588834545016E-02  9.8234345544620E-01  3.4477765374592E-02  0.0000000000000E+00  1.6161613000173E-02  1.0179739015473E+00
 5.9485759336706E-02  9.8235735560455E-01  4.2918810681174E-02  0.0000000000000E+00  2.0201953187688E-02  1.0179594974220E+00
 7.1382498072243E-02  9.8237417155858E-01  5.1288576752967E-02  0.0000000000000E+00  2.4242231180005E-02  1.0179420723302E+00
 8.3279015822459E-02  9.8239384149083E-01  5.9587120933612E-02  0.0000000000000E+00  2.8282420037489E-02  1.0179216906352E+00
 9.5175278406785E-02  9.8241630422235E-01  6.7814510439496E-02  0.0000000000000E+00  3.2322488055797E-02  1.0178984160809E+00
 1.0707125238596E-01  9.8244149921809E-01  7.5970822191705E-02  0.0000000000000E+00  3.6362398807831E-02  1.0178723117823E+00
 1.1896690505462E-01  9.8246936659189E-01  8.4056142649324E-02  0.0000000000000E+00  4.0402111186057E-02  1.0178434402173E+00
 1.3086220443384E-01  9.8249984711094E-01  9.2070567644097E-02  0.0000000000000E+00  4.4441579445210E-02  1.0178118632186E+00
 1.4275711926348E-01  9.8253288219988E-01  1.0001420221641E-01  0.0000000000000E+00  4.8480753245436E-02  1.0177776419666E+00
 1.5465161899462E-01  9.8256841394433E-01  1.0788716045261E-01  0.0000000000000E+00  5.2519577695911E-02  1.0177408369822E+00
 1.6654567378171E-01  9.8260638509408E-01  1.1568956532364E-01  0.0000000000000E+00  5.6557993398981E-02  1.0177015081214E+00
 1.7843925447487E-01  9.8264673906582E-01  1.2342154852496E-01  0.0000000000000E+00  6.0595936494847E-02  1.0176597145691E+00
 1.9033233261192E-01  9.8268941994549E-01  1.3108325031779E-01  0.0000000000000E+00  6.4633338706845E-02  1.0176155148342E+00
 2.0222488041053E-01  9.8273437249018E-01  1.3867481937166E-01  0.0000000000000E+00  6.8670127387348E-02  1.0175689667454E+00
 2.1411687076020E-01  9.8278154212964E-01  1.4619641260817E-01  0.0000000000000E+00  7.2706225564320E-02  1.0175201274467E+00
 2.2600827721426E-01  9.8283087496749E-01  1.5364819504608E-01  0.0000000000000E+00  7.6741551988562E-02  1.0174690533944E+00
 2.3789907398179E-01  9.8288231778196E-01  1.6103033964765E-01  0.0000000000000E+00  8.0776021181666E-02  1.0174158003541E+00
 2.4978923591957E-01  9.8293581802631E-01  1.6834302716626E-01  0.0000000000000E+00  8.4809543484723E-02  1.0173604233977E+00
