1 251 5 30.0 
  -0.120892130278365E+02   0.100000000451237E+01   0.100000000004673E+01   0.111111111873203E+01   0.207574908693898E+01  -0.314682018576885E+02
  -0.116059329137973E+02   0.100000000434323E+01   0.100000000004547E+01   0.111111111844639E+01   0.195245194555526E+01  -0.301683962315773E+02
  -0.111516094712953E+02   0.100000000418010E+01   0.100000000004429E+01   0.111111111817088E+01   0.183448507651750E+01  -0.288062030653002E+02
  -0.107249364745302E+02   0.100000000402323E+01   0.100000000004313E+01   0.111111111790592E+01   0.172206082922172E+01  -0.274000966460729E+02
  -0.103245654643972E+02   0.100000000387277E+01   0.100000000004202E+01   0.111111111765182E+01   0.161531943471982E+01  -0.259675983571032E+02
  -0.994912254208009E+01   0.100000000372879E+01   0.100000000004096E+01   0.111111111740865E+01   0.151433352023339E+01  -0.245249401037397E+02
  -0.959722393192499E+01   0.100000000359129E+01   0.100000000003993E+01   0.111111111717646E+01   0.141911379076638E+01  -0.230868173211093E+02
  -0.926749007628632E+01   0.100000000346019E+01   0.100000000003896E+01   0.111111111695504E+01   0.132961552325825E+01  -0.216662288309851E+02
  -0.895855810798832E+01   0.100000000333537E+01   0.100000000003804E+01   0.111111111674422E+01   0.124574553894287E+01  -0.202743963931463E+02
  -0.866909262239869E+01   0.100000000321665E+01   0.100000000003716E+01   0.111111111654371E+01   0.116736935475938E+01  -0.189207537442185E+02
  -0.839779473758551E+01   0.100000000310384E+01   0.100000000003633E+01   0.111111111635321E+01   0.109431825937482E+01  -0.176129931818552E+02
  -0.814340948630490E+01   0.100000000299668E+01   0.100000000003554E+01   0.111111111617220E+01   0.102639610866370E+01  -0.163571571684107E+02
  -0.790473162675482E+01   0.100000000289493E+01   0.100000000003480E+01   0.111111111600034E+01   0.963385685182157E+00  -0.151577627655495E+02
  -0.768060999069792E+01   0.100000000279833E+01   0.100000000003409E+01   0.111111111583722E+01   0.905054513100087E+00  -0.140179477167593E+02
  -0.746995050834664E+01   0.100000000270656E+01   0.100000000003342E+01   0.111111111568221E+01   0.851160062027816E+00  -0.129396284254588E+02
  -0.727171806108640E+01   0.100000000261937E+01   0.100000000003277E+01   0.111111111553495E+01   0.801454308935256E+00  -0.119236617208018E+02
  -0.708493731678720E+01   0.100000000253646E+01   0.100000000003216E+01   0.111111111539491E+01   0.755687656407368E+00  -0.109700039920910E+02
  -0.690869270007397E+01   0.100000000245757E+01   0.100000000003156E+01   0.111111111526170E+01   0.713612227893506E+00  -0.100778628821971E+02
  -0.674212764295373E+01   0.100000000238239E+01   0.100000000003101E+01   0.111111111513473E+01   0.674984576887361E+00  -0.924583817912895E+01
  -0.658444325084599E+01   0.100000000231070E+01   0.100000000003050E+01   0.111111111501366E+01   0.639567857857376E+00  -0.847204978795304E+01
  -0.643489650681602E+01   0.100000000224222E+01   0.100000000002999E+01   0.111111111489799E+01   0.607133513104436E+00  -0.775425168593588E+01
  -0.629279812336142E+01   0.100000000217671E+01   0.100000000002950E+01   0.111111111478736E+01   0.577462532435280E+00  -0.708993156621077E+01
  -0.615751013743943E+01   0.100000000211394E+01   0.100000000002903E+01   0.111111111468132E+01   0.550346342453473E+00  -0.647639647695840E+01
  -0.602844333102428E+01   0.100000000205369E+01   0.100000000002860E+01   0.111111111457958E+01   0.525587380135246E+00  -0.591084518940946E+01
  -0.590505454673598E+01   0.100000000199576E+01   0.100000000002817E+01   0.111111111448172E+01   0.502999401820979E+00  -0.539042830742531E+01
  -0.578684395632911E+01   0.100000000193997E+01   0.100000000002776E+01   0.111111111438753E+01   0.482407574344663E+00  -0.491229729266450E+01
  -0.567335232922528E+01   0.100000000188610E+01   0.100000000002736E+01   0.111111111429655E+01   0.463648390163041E+00  -0.447364364905704E+01
  -0.556415833880772E+01   0.100000000183402E+01   0.100000000002697E+01   0.111111111420861E+01   0.446569443346513E+00  -0.407172951204342E+01
  -0.545887593591306E+01   0.100000000178358E+01   0.100000000002660E+01   0.111111111412340E+01   0.431029098394035E+00  -0.370391084170994E+01
  -0.535715181190824E+01   0.100000000173461E+01   0.100000000002625E+01   0.111111111404071E+01   0.416896079183536E+00  -0.336765434080284E+01
  -0.525866296765309E+01   0.100000000168696E+01   0.100000000002588E+01   0.111111111396027E+01   0.404049001077150E+00  -0.306054912140047E+01
  -0.516311439962976E+01   0.100000000164055E+01   0.100000000002554E+01   0.111111111388188E+01   0.392375865315341E+00  -0.278031403750715E+01
  -0.507023691034465E+01   0.100000000159526E+01   0.100000000002520E+01   0.111111111380538E+01   0.381773531383358E+00  -0.252480149209701E+01
  -0.497978504671630E+01   0.100000000155097E+01   0.100000000002489E+01   0.111111111373055E+01   0.372147180012497E+00  -0.229199842119817E+01
  -0.489153516742908E+01   0.100000000150757E+01   0.100000000002457E+01   0.111111111365725E+01   0.363409776870633E+00  -0.208002505774078E+01
  -0.480528363811402E+01   0.100000000146500E+01   0.100000000002424E+01   0.111111111358539E+01   0.355481544771877E+00  -0.188713198611197E+01
  -0.472084515158042E+01   0.100000000142317E+01   0.100000000002395E+01   0.111111111351472E+01   0.348289450360040E+00  -0.171169591566921E+01
  -0.463805116904064E+01   0.100000000138200E+01   0.100000000002364E+01   0.111111111344518E+01   0.341766709657303E+00  -0.155221452819509E+01
  -0.455674847741670E+01   0.100000000134143E+01   0.100000000002333E+01   0.111111111337671E+01   0.335852315580540E+00  -0.140730069024726E+01
  -0.447679785719629E+01   0.100000000130138E+01   0.100000000002305E+01   0.111111111330902E+01   0.330490589477204E+00  -0.127567626609780E+01
  -0.439807285491815E+01   0.100000000126184E+01   0.100000000002276E+01   0.111111111324227E+01   0.325630757887209E+00  -0.115616571976508E+01
  -0.432045865412931E+01   0.100000000122269E+01   0.100000000002247E+01   0.111111111317616E+01   0.321226555064644E+00  -0.104768965476206E+01
  -0.424385103866359E+01   0.100000000118394E+01   0.100000000002218E+01   0.111111111311072E+01   0.317235851268242E+00  -0.949258406782931E+00
  -0.416815544204735E+01   0.100000000114551E+01   0.100000000002190E+01   0.111111111304585E+01   0.313620306425156E+00  -0.859965776838731E+00
  -0.409328607707448E+01   0.100000000110739E+01   0.100000000002161E+01   0.111111111298149E+01   0.310345048470374E+00  -0.778982969562502E+00
  -0.401916513969923E+01   0.100000000106952E+01   0.100000000002132E+01   0.111111111291758E+01   0.307378375442571E+00  -0.705552782835941E+00
  -0.394572208167142E+01   0.100000000103189E+01   0.100000000002106E+01   0.111111111285404E+01   0.304691480264944E+00  -0.638984079905729E+00
  -0.387289294662969E+01   0.100000000099443E+01   0.100000000002078E+01   0.111111111279084E+01   0.302258197038896E+00  -0.578646563192233E+00
  -0.380061976463082E+01   0.100000000095717E+01   0.100000000002049E+01   0.111111111272800E+01   0.300054767621383E+00  -0.523965859554227E+00
  -0.372885000036990E+01   0.100000000092004E+01   0.100000000002024E+01   0.111111111266536E+01   0.298059627233215E+00  -0.474418919423421E+00
  -0.365753605071870E+01   0.100000000088302E+01   0.100000000001995E+01   0.111111111260298E+01   0.296253207847871E+00  -0.429529726598579E+00
  -0.358663478743063E+01   0.100000000084613E+01   0.100000000001967E+01   0.111111111254082E+01   0.294617758131265E+00  -0.388865311272916E+00
  -0.351610714118897E+01   0.100000000080931E+01   0.100000000001941E+01   0.111111111247885E+01   0.293137178740370E+00  -0.352032055793636E+00
  -0.344591772346951E+01   0.100000000077256E+01   0.100000000001913E+01   0.111111111241707E+01   0.291796871834013E+00  -0.318672280498310E+00
  -0.337603448290668E+01   0.100000000073586E+01   0.100000000001886E+01   0.111111111235549E+01   0.290583603703258E+00  -0.288461095549721E+00
  -0.330642839317431E+01   0.100000000069920E+01   0.100000000001861E+01   0.111111111229403E+01   0.289485379487717E+00  -0.261103503847304E+00
  -0.323707316957382E+01   0.100000000066255E+01   0.100000000001833E+01   0.111111111223281E+01   0.288491329003120E+00  -0.236331739701437E+00
  -0.316794501178026E+01   0.100000000062593E+01   0.100000000001806E+01   0.111111111217181E+01   0.287591602768401E+00  -0.213902827911091E+00
  -0.309902237041297E+01   0.100000000058931E+01   0.100000000001779E+01   0.111111111211108E+01   0.286777277381139E+00  -0.193596348104095E+00
  -0.303028573526876E+01   0.100000000055269E+01   0.100000000001751E+01   0.111111111205075E+01   0.286040269449447E+00  -0.175212389611121E+00
  -0.296171744325216E+01   0.100000000051605E+01   0.100000000001725E+01   0.111111111199077E+01   0.285373257347354E+00  -0.158569682696724E+00
  -0.289330150422052E+01   0.100000000047937E+01   0.100000000001698E+01   0.111111111193141E+01   0.284769610114882E+00  -0.143503892618225E+00
  -0.282502344310808E+01   0.100000000044268E+01   0.100000000001670E+01   0.111111111187277E+01   0.284223322878015E+00  -0.129866063692199E+00
  -0.275687015680319E+01   0.100000000040594E+01   0.100000000001644E+01   0.111111111181511E+01   0.283728958212450E+00  -0.117521201291298E+00
  -0.268882978445765E+01   0.100000000036916E+01   0.100000000001616E+01   0.111111111175876E+01   0.283281592922560E+00  -0.106346980450613E+00
  -0.262089158995661E+01   0.100000000033233E+01   0.100000000001589E+01   0.111111111170408E+01   0.282876769750464E+00  -0.962325705164826E-01
  -0.255304585543615E+01   0.100000000029545E+01   0.100000000001562E+01   0.111111111165167E+01   0.282510453570866E+00  -0.870775660098140E-01
  -0.248528378482342E+01   0.100000000025851E+01   0.100000000001535E+01   0.111111111160216E+01   0.282178991665385E+00  -0.787910145921500E-01
  -0.241759741643671E+01   0.100000000022151E+01   0.100000000001508E+01   0.111111111155662E+01   0.281879077704886E+00  -0.712905337094929E-01
  -0.234997954385199E+01   0.100000000018445E+01   0.100000000001481E+01   0.111111111151619E+01   0.281607719101096E+00  -0.645015081421469E-01
  -0.228242364420100E+01   0.100000000014732E+01   0.100000000001453E+01   0.111111111148251E+01   0.281362207417896E+00  -0.583563613064926E-01
  -0.221492381324640E+01   0.100000000011011E+01   0.100000000001426E+01   0.111111111145764E+01   0.281140091561415E+00  -0.527938937347550E-01
  -0.214747470658972E+01   0.100000000007282E+01   0.100000000001398E+01   0.111111111144439E+01   0.280939153491568E+00  -0.477586827018741E-01
  -0.208007148641502E+01   0.100000000003546E+01   0.100000000001371E+01   0.111111111144628E+01   0.280757386222366E+00  -0.432005374741193E-01
  -0.201270977326874E+01   0.999999999996952E+00   0.100000000001342E+01   0.111111111146630E+01   0.280592973898374E+00  -0.390740051237335E-01
  -0.194538560238709E+01   0.999999999826848E+00   0.100000000001234E+01   0.111111111129027E+01   0.280444273754421E+00  -0.353379222884382E-01
  -0.187809538415127E+01   0.999999999187704E+00   0.100000000000593E+01   0.111111111035630E+01   0.280309799783808E+00  -0.319550086558655E-01
  -0.181083586826253E+01   0.999999996902279E+00   0.999999999970992E+00   0.111111110668661E+01   0.280188207955261E+00  -0.288914983225352E-01
  -0.174360411130624E+01   0.999999989124838E+00   0.999999999792504E+00   0.111111109379983E+01   0.280078282834880E+00  -0.261168055165959E-01
  -0.167639744736141E+01   0.999999963933362E+00   0.999999998938673E+00   0.111111105157885E+01   0.279978925481618E+00  -0.236032214852626E-01
  -0.160921346138070E+01   0.999999886262742E+00   0.999999995114010E+00   0.111111092082548E+01   0.279889142497904E+00  -0.213256396332639E-01
  -0.154204996506439E+01   0.999999658287539E+00   0.999999979068445E+00   0.111111053635305E+01   0.279808036127656E+00  -0.192613062596941E-01
  -0.147490497500416E+01   0.999999021238065E+00   0.999999916018773E+00   0.111110946116491E+01   0.279734795304350E+00  -0.173895944790758E-01
  -0.140777669286206E+01   0.999997326323360E+00   0.999999683944882E+00   0.111110659956288E+01   0.279668687560326E+00  -0.156917991299155E-01
  -0.134066348739532E+01   0.999993032689616E+00   0.999998883733518E+00   0.111109934921501E+01   0.279609051718321E+00  -0.141509506721763E-01
  -0.127356387815962E+01   0.999982675719490E+00   0.999996298741763E+00   0.111108185854206E+01   0.279555291292290E+00  -0.127516462553105E-01
  -0.120647652070443E+01   0.999958886352807E+00   0.999988475008813E+00   0.111104168093847E+01   0.279506868532224E+00  -0.114798963024095E-01
  -0.113940019313156E+01   0.999906854586580E+00   0.999966289177699E+00   0.111095380093295E+01   0.279463299054447E+00  -0.103229851046876E-01
  -0.107233378388185E+01   0.999798490663121E+00   0.999907341234206E+00   0.111077077776442E+01   0.279424147003656E+00  -0.926934405542978E-02
  -0.100527628061684E+01   0.999583623474329E+00   0.999760592804456E+00   0.111040793826650E+01   0.279389020698797E+00  -0.830843627458400E-02
  -0.938226760098473E+00   0.999178091088822E+00   0.999418318703054E+00   0.110972361153096E+01   0.279357568719680E+00  -0.743065148560992E-02
  -0.871184378950147E+00   0.998449875271280E+00   0.998670438885092E+00   0.110849727184845E+01   0.279329476395347E+00  -0.662721010584855E-02
  -0.804148365223568E+00   0.997206698897195E+00   0.997139788333797E+00   0.110641423384087E+01   0.279304462659084E+00  -0.589007560145441E-02
  -0.737118010683048E+00   0.995191536631435E+00   0.994205879513672E+00   0.110307496464144E+01   0.279282277239133E+00  -0.521187423871003E-02
  -0.670092663711785E+00   0.992095815453879E+00   0.988939890014979E+00   0.109805932645080E+01   0.279262698156893E+00  -0.458582143591707E-02
  -0.603071722796699E+00   0.987601010880848E+00   0.980089596347675E+00   0.109108165958379E+01   0.279245529507566E+00  -0.400565398481398E-02
  -0.536054630516446E+00   0.981453656040642E+00   0.966156593870252E+00   0.108225066439869E+01   0.279230599501561E+00  -0.346556746813777E-02
  -0.469040867952344E+00   0.973565706142018E+00   0.945593070696464E+00   0.107237911795951E+01   0.279217758746828E+00  -0.296015825106717E-02
  -0.402029949508346E+00   0.964107972611437E+00   0.917092574520570E+00   0.106317278351370E+01   0.279206878754801E+00  -0.248436946934949E-02
  -0.335021418048541E+00   0.953552288468217E+00   0.879901191725299E+00   0.105706623949401E+01   0.279197850655729E+00  -0.203344047632333E-02
  -0.268014840315914E+00   0.942626837162170E+00   0.834044483249837E+00   0.105658025617069E+01   0.279190584109665E+00  -0.160285924521703E-02
  -0.201009802613385E+00   0.932188639667402E+00   0.780379486589506E+00   0.106338451090561E+01   0.279185006403226E+00  -0.118831725228292E-02
  -0.134005906644802E+00   0.923059720267883E+00   0.720482926511888E+00   0.107752525734301E+01   0.279181061722072E+00  -0.785666390875076E-03
  -0.670027655444301E-01   0.915889122543177E+00   0.656392584622285E+00   0.109727458823709E+01   0.279178710592976E+00  -0.390877486658402E-03
   0.682121026329696E-12   0.911071284676748E+00   0.590328338721001E+00   0.111967375180409E+01   0.279177929488696E+00  -0.365984444295519E-16
   0.670027655453396E-01   0.908737377229404E+00   0.524428065686752E+00   0.114147782578650E+01   0.279178710592975E+00   0.390877486658378E-03
   0.134005906644802E+00   0.908785199081628E+00   0.460559904158192E+00   0.116002963687643E+01   0.279181061722067E+00   0.785666390875347E-03
   0.201009802614294E+00   0.910943043001470E+00   0.400212236620071E+00   0.117374948178379E+01   0.279185006403237E+00   0.118831725228283E-02
   0.268014840316710E+00   0.914833186118258E+00   0.344454376360497E+00   0.118218304813860E+01   0.279190584109671E+00   0.160285924521700E-02
   0.335021418047745E+00   0.920030077039240E+00   0.293946333587906E+00   0.118574707850097E+01   0.279197850655727E+00   0.203344047632331E-02
   0.402029949509028E+00   0.926110500336215E+00   0.248988350386306E+00   0.118535880993878E+01   0.279206878754808E+00   0.248436946934948E-02
   0.469040867953140E+00   0.932687548036892E+00   0.209587349692023E+00   0.118210354318077E+01   0.279217758746826E+00   0.296015825106749E-02
   0.536054630515082E+00   0.939431504513390E+00   0.175524270201526E+00   0.117700730893216E+01   0.279230599501556E+00   0.346556746813774E-02
   0.603071722796699E+00   0.946080469384185E+00   0.146428798604047E+00   0.117091701569241E+01   0.279245529507564E+00   0.400565398481417E-02
   0.670092663711898E+00   0.952440934880855E+00   0.121836100527067E+00   0.116446589717521E+01   0.279262698156906E+00   0.458582143591763E-02
   0.737118010683048E+00   0.958382058695836E+00   0.101238918159482E+00   0.115808798441997E+01   0.279282277239144E+00   0.521187423871033E-02
   0.804148365223796E+00   0.963826297377675E+00   0.841244101892356E-01   0.115205486648593E+01   0.279304462659084E+00   0.589007560145458E-02
   0.871184378950034E+00   0.968738301660679E+00   0.700009127636871E-01   0.114651724958195E+01   0.279329476395342E+00   0.662721010584830E-02
   0.938226760098587E+00   0.973114488259931E+00   0.584140848072170E-01   0.114154152394492E+01   0.279357568719684E+00   0.743065148561026E-02
   0.100527628061684E+01   0.976972715334579E+00   0.489567438171132E-01   0.113713990294070E+01   0.279389020698799E+00   0.830843627458427E-02
   0.107233378388207E+01   0.980345875053374E+00   0.412706614196630E-01   0.113329017221862E+01   0.279424147003647E+00   0.926934405542951E-02
   0.113940019313100E+01   0.983274322563712E+00   0.350474704141175E-01   0.112995222703908E+01   0.279463299054429E+00   0.103229851046875E-01
   0.120647652070454E+01   0.985802090785867E+00   0.300249107788491E-01   0.112707707348878E+01   0.279506868532213E+00   0.114798963024101E-01
   0.127356387816201E+01   0.987973678399172E+00   0.259825654137098E-01   0.112461312733969E+01   0.279555291292306E+00   0.127516462553103E-01
   0.134066348739623E+01   0.989831965554643E+00   0.227369449631767E-01   0.112250997334043E+01   0.279609051718321E+00   0.141509506721759E-01
   0.140777669286138E+01   0.991416821498635E+00   0.201365597430305E-01   0.112072061273525E+01   0.279668687560310E+00   0.156917991299151E-01
   0.147490497500348E+01   0.992764867008294E+00   0.180569390134674E-01   0.111920200779772E+01   0.279734795304348E+00   0.173895944790764E-01
   0.154204996506530E+01   0.993908794979298E+00   0.163965406403058E-01   0.111791592405459E+01   0.279808036127669E+00   0.192613062596949E-01
   0.160921346137911E+01   0.994877588007512E+00   0.150728121258903E-01   0.111682866378706E+01   0.279889142497906E+00   0.213256396332634E-01
   0.167639744736141E+01   0.995696657275651E+00   0.140189013129805E-01   0.111591085306451E+01   0.279978925481627E+00   0.236032214852636E-01
   0.174360411130635E+01   0.996388156266455E+00   0.131808237583286E-01   0.111513702448188E+01   0.280078282834891E+00   0.261168055165983E-01
   0.181083586826355E+01   0.996971139090999E+00   0.125151537820781E-01   0.111448537885626E+01   0.280188207955277E+00   0.288914983225362E-01
   0.187809538415218E+01   0.997462104568008E+00   0.119869718494560E-01   0.111393712509145E+01   0.280309799783810E+00   0.319550086558664E-01
   0.194538560238630E+01   0.997875147769161E+00   0.115683009062003E-01   0.111347626999825E+01   0.280444273754416E+00   0.353379222884374E-01
   0.201270977326931E+01   0.998222303092117E+00   0.112367540368458E-01   0.111308920328386E+01   0.280592973898363E+00   0.390740051237350E-01
   0.208007148641559E+01   0.998513819527034E+00   0.109744446672241E-01   0.111276436642014E+01   0.280757386222380E+00   0.432005374741209E-01
   0.214747470659108E+01   0.998758413721408E+00   0.107670997084685E-01   0.111249195264574E+01   0.280939153491573E+00   0.477586827018730E-01
   0.221492381324811E+01   0.998963485654421E+00   0.106033440650508E-01   0.111226365353265E+01   0.281140091561417E+00   0.527938937347554E-01
   0.228242364420021E+01   0.999135294395035E+00   0.104741259322247E-01   0.111207245366634E+01   0.281362207417887E+00   0.583563613064968E-01
   0.234997954385267E+01   0.999279133008972E+00   0.103722484105372E-01   0.111191242899535E+01   0.281607719101114E+00   0.645015081421478E-01
   0.241759741643750E+01   0.999399471895380E+00   0.102919952428181E-01   0.111177858233588E+01   0.281879077704895E+00   0.712905337094956E-01
   0.248528378482251E+01   0.999500082348629E+00   0.102288305865927E-01   0.111166670233641E+01   0.282178991665365E+00   0.787910145921487E-01
   0.255304585543536E+01   0.999584141411027E+00   0.101791587986121E-01   0.111157324430621E+01   0.282510453570875E+00   0.870775660098180E-01
   0.262089158995673E+01   0.999654324247178E+00   0.101401318445284E-01   0.111149522567989E+01   0.282876769750477E+00   0.962325705164870E-01
   0.268882978445936E+01   0.999712884535441E+00   0.101094953318379E-01   0.111143013535081E+01   0.283281592922572E+00   0.106346980450611E+00
   0.275687015680410E+01   0.999761714653935E+00   0.100854670613420E-01   0.111137586585354E+01   0.283728958212450E+00   0.117521201291299E+00
   0.282502344310956E+01   0.999802404025232E+00   0.100666390267539E-01   0.111133064786762E+01   0.284223322878006E+00   0.129866063692208E+00
   0.289330150422052E+01   0.999836283527689E+00   0.100519001733364E-01   0.111129300040363E+01   0.284769610114893E+00   0.143503892618226E+00
   0.296171744325306E+01   0.999864476252739E+00   0.100403732543787E-01   0.111126167407735E+01   0.285373257347349E+00   0.158569682696725E+00
   0.303028573526967E+01   0.999887918714240E+00   0.100313675550640E-01   0.111123562731681E+01   0.286040269449449E+00   0.175212389611117E+00
   0.309902237041365E+01   0.999907396903737E+00   0.100243389818027E-01   0.111121398614083E+01   0.286777277381127E+00   0.193596348104101E+00
   0.316794501177947E+01   0.999923569041400E+00   0.100188594215474E-01   0.111119601876994E+01   0.287591602768392E+00   0.213902827911102E+00
   0.323707316957370E+01   0.999936985862035E+00   0.100145923204089E-01   0.111118111301040E+01   0.288491329003108E+00   0.236331739701432E+00
   0.330642839317579E+01   0.999948106945052E+00   0.100112734106405E-01   0.111116875805696E+01   0.289485379487717E+00   0.261103503847307E+00
   0.337603448290679E+01   0.999957317860787E+00   0.100086951580251E-01   0.111115852540607E+01   0.290583603703263E+00   0.288461095549737E+00
   0.344591772347030E+01   0.999964939692628E+00   0.100066949209263E-01   0.111115005825099E+01   0.291796871834011E+00   0.318672280498308E+00
   0.351610714118965E+01   0.999971240543612E+00   0.100051452770926E-01   0.111114305868034E+01   0.293137178740363E+00   0.352032055793639E+00
   0.358663478742983E+01   0.999976444121909E+00   0.100039464925282E-01   0.111113727812773E+01   0.294617758131261E+00   0.388865311272912E+00
   0.365753605071723E+01   0.999980736962325E+00   0.100030205815961E-01   0.111113250934058E+01   0.296253207847869E+00   0.429529726598590E+00
   0.372885000037081E+01   0.999984274495457E+00   0.100023066261578E-01   0.111112857963199E+01   0.298059627233211E+00   0.474418919423437E+00
   0.380061976463162E+01   0.999987186144139E+00   0.100017570900363E-01   0.111112534521482E+01   0.300054767621377E+00   0.523965859554220E+00
   0.387289294663128E+01   0.999989579580085E+00   0.100013349206960E-01   0.111112268647041E+01   0.302258197038899E+00   0.578646563192240E+00
   0.394572208167210E+01   0.999991544139959E+00   0.100010112783250E-01   0.111112050415169E+01   0.304691480264941E+00   0.638984079905768E+00
   0.401916513969854E+01   0.999993154423855E+00   0.100007637157898E-01   0.111111871538453E+01   0.307378375442569E+00   0.705552782835948E+00
   0.409328607707516E+01   0.999994472114480E+00   0.100005748107979E-01   0.111111725164582E+01   0.310345048470376E+00   0.778982969562506E+00
   0.416815544204633E+01   0.999995548450833E+00   0.100004310457095E-01   0.111111605601504E+01   0.313620306425156E+00   0.859965776838713E+00
   0.424385103866439E+01   0.999996425986971E+00   0.100003219466153E-01   0.111111508122016E+01   0.317235851268235E+00   0.949258406782953E+00
   0.432045865413147E+01   0.999997139897342E+00   0.100002394153556E-01   0.111111428818722E+01   0.321226555064646E+00   0.104768965476207E+01
   0.439807285491793E+01   0.999997719389018E+00   0.100001771950404E-01   0.111111364447141E+01   0.325630757887224E+00   0.115616571976503E+01
   0.447679785719788E+01   0.999998188559285E+00   0.100001304642400E-01   0.111111312330426E+01   0.330490589477202E+00   0.127567626609778E+01
   0.455674847741579E+01   0.999998567354353E+00   0.100000955119264E-01   0.111111270252874E+01   0.335852315580523E+00   0.140730069024733E+01
   0.463805116904064E+01   0.999998872232670E+00   0.100000694886018E-01   0.111111236386211E+01   0.341766709657307E+00   0.155221452819501E+01
   0.472084515158053E+01   0.999999116783343E+00   0.100000502105565E-01   0.111111209220912E+01   0.348289450360026E+00   0.171169591566920E+01
   0.480528363811391E+01   0.999999312184737E+00   0.100000360090876E-01   0.111111187515247E+01   0.355481544771871E+00   0.188713198611188E+01
   0.489153516742908E+01   0.999999467664001E+00   0.100000256115392E-01   0.111111170244238E+01   0.363409776870629E+00   0.208002505774078E+01
   0.497978504671778E+01   0.999999590787706E+00   0.100000180510736E-01   0.111111156567361E+01   0.372147180012488E+00   0.229199842119820E+01
   0.507023691034442E+01   0.999999687782193E+00   0.100000125950774E-01   0.111111145792987E+01   0.381773531383354E+00   0.252480149209688E+01
   0.516311439962919E+01   0.999999763742327E+00   0.100000086908976E-01   0.111111137355159E+01   0.392375865315325E+00   0.278031403750708E+01
   0.525866296765389E+01   0.999999822839513E+00   0.100000059232624E-01   0.111111130790506E+01   0.404049001077121E+00   0.306054912140034E+01
   0.535715181190835E+01   0.999999868481769E+00   0.100000039816757E-01   0.111111125720458E+01   0.416896079183527E+00   0.336765434080272E+01
   0.545887593591465E+01   0.999999903442134E+00   0.100000026353456E-01   0.111111121836981E+01   0.431029098394015E+00   0.370391084171000E+01
   0.556415833880897E+01   0.999999929975548E+00   0.100000017137731E-01   0.111111118889588E+01   0.446569443346501E+00   0.407172951204316E+01
   0.567335232922596E+01   0.999999949908130E+00   0.100000010919598E-01   0.111111116675431E+01   0.463648390163032E+00   0.447364364905701E+01
