-1.0000000000000E+002  4.9183752607748E-008 -5.4570322922343E-008  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000 -1.4566026277106E-021 -2.1019300604639E-022
-8.8480524957818E+001 -2.0801550623353E-008  3.9729627666617E-008 -1.1380397047679E-008  3.4614040610558E-008  2.7974948135934E-008  5.0072922195985E-009 -3.4423746761173E-033 -4.7854435076367E-033 -3.3216932157764E-015  6.3599384598687E-015
-7.7255400470858E+001  1.4467300271482E-007  3.9402190874726E-008  1.2116966853107E-007  1.2306977094447E-008 -9.9377250116256E-009 -8.2725955164207E-008  1.6123475481948E-034  4.1258495356448E-033  2.3147479139789E-014  6.2793547873983E-015
-6.6434502806742E+001  5.7273589789037E-007 -3.8873382337064E-008  4.5389076703543E-007 -1.0740542716498E-007 -1.3813947529354E-007 -2.8802391904528E-007 -6.1909671127882E-034 -6.8347849065561E-034  9.1634593805095E-014 -6.3033213238582E-015
-5.6154558605157E+001  1.8942928271881E-006 -2.9885139376822E-006  1.1202973917427E-006 -2.6474855831226E-006 -1.9349904312723E-006 -3.6324946940565E-007  1.7476688715310E-035  1.3158126204895E-035  3.0260548819836E-013 -4.7843464386949E-013
-4.6574084058703E+001 -5.7231729884363E-006 -1.6117014425467E-005 -6.7335580612083E-006 -1.2156025753149E-005 -7.1504206267022E-006  6.2806393813864E-006  1.0960013475861E-035  4.8880013075727E-036 -9.1821188527791E-013 -2.5778557145938E-012
-3.7859016645246E+001 -8.1362402129602E-005 -1.5685480730172E-005 -6.7308769616164E-005 -1.7427854890330E-006  8.6544579436646E-006  4.5293874365617E-005  7.0397257861883E-035  2.7478664818673E-035 -1.3021503838334E-011 -2.4983562298793E-012
-3.0158211560393E+001 -3.5517358141135E-004  3.1763491929361E-004 -2.4245934544073E-004  3.0186535462162E-004  2.3735394279726E-004  1.1821223096268E-004  1.0242751840888E-032  2.1230854723175E-032 -5.6793435834101E-011  5.0869576959860E-011
-2.3573494499842E+001 -5.3955371521424E-004  2.4287157435183E-003 -1.0953561519970E-004  2.0185823125979E-003  1.3665687382590E-003 -2.2108443117792E-004 -1.0289532824658E-030 -2.5489948523094E-030 -8.6052404468838E-011  3.8867564613058E-010
-1.8134960107281E+001  2.2069657195648E-003  9.8520260632973E-003  3.0790033642046E-003  7.6038120624689E-003  4.6385071307285E-003 -3.1688637587919E-003 -2.3228913451495E-027  8.7940242832514E-028  3.5423427393574E-010  1.5761412501345E-009
-1.3793028213623E+001  1.6587392921151E-002  2.6712209733627E-002  1.6847835843994E-002  1.9207008408329E-002  1.0393968336139E-002 -1.4072929946963E-002  1.5580728825403E-025 -4.6469449256809E-026  2.6570661600985E-009  4.2723298458571E-009
-1.0431375313990E+001  5.5926546667906E-002  5.2291676825192E-002  5.1783225624324E-002  3.4481493302402E-002  1.5520003090862E-002 -3.9674093667929E-002 -3.0337355598982E-023 -1.1430030016869E-022  8.9545404537747E-009  8.3609859920268E-009
-7.8941360227872E+000  1.2830876757574E-001  7.8351336967590E-002  1.1327082320291E-001  4.5747254442942E-002  1.4092295914100E-002 -8.2455827877326E-002  5.6183986330281E-022  2.7456135338844E-021  2.0539341891134E-008  1.2522741206527E-008
-6.0152983179686E+000  2.2852451040491E-001  9.5487238482107E-002  1.9588166495151E-001  4.6158711124486E-002  2.3229395450103E-003 -1.3778845950019E-001  3.4894490232831E-018 -2.2011054338116E-019  3.6576687653796E-008  1.5253428121637E-008
-4.6408541065081E+000  3.4228785434542E-001  1.0003492679868E-001  2.8755666787533E-001  3.4703593047962E-002 -1.8738153209747E-002 -1.9752214049504E-001 -1.1431408210610E-019 -9.8245536971582E-019  5.4780351684433E-008  1.5968476245950E-008
