1 1001 5 100
-65.8 	 1 	 0.5 	 1
-65.6 	 1 	 0.5 	 1
-65.4 	 1 	 0.5 	 1
-65.2 	 1 	 0.5 	 1
-65 	 1 	 0.5 	 1
-64.8 	 1 	 0.5 	 1
-64.6 	 1 	 0.5 	 1
-64.4 	 1 	 0.5 	 1
-64.2 	 1 	 0.5 	 1
-64 	 1 	 0.5 	 1
-63.8 	 1 	 0.5 	 1
-63.6 	 1 	 0.5 	 1
-63.4 	 1 	 0.5 	 1
-63.2 	 1 	 0.5 	 1
-63 	 1 	 0.5 	 1
-62.8 	 1 	 0.5 	 1
-62.6 	 1 	 0.5 	 1
-62.4 	 1 	 0.5 	 1
-62.2 	 1 	 0.5 	 1
-62 	 1 	 0.5 	 1
-61.8 	 1 	 0.5 	 1
-61.6 	 1 	 0.5 	 1
-61.4 	 1 	 0.5 	 1
-61.2 	 1 	 0.5 	 1
-61 	 1 	 0.5 	 1
-60.8 	 1 	 0.5 	 1
-60.6 	 1 	 0.5 	 1
-60.4 	 1 	 0.5 	 1
-60.2 	 1 	 0.5 	 1
-60 	 1 	 0.5 	 1
-59.8 	 1 	 0.5 	 1
-59.6 	 1 	 0.5 	 1
-59.4 	 1 	 0.5 	 1
-59.2 	 1 	 0.5 	 1
-59 	 1 	 0.5 	 1
-58.8 	 1 	 0.5 	 1
-58.6 	 1 	 0.5 	 1
-58.4 	 1 	 0.5 	 1
-58.2 	 1 	 0.5 	 1
-58 	 1 	 0.5 	 1
-57.8 	 1 	 0.5 	 1
-57.6 	 1 	 0.5 	 1
-57.4 	 1 	 0.5 	 1
-57.2 	 1 	 0.5 	 1
-57 	 1 	 0.5 	 1
-56.8 	 1 	 0.5 	 1
-56.6 	 1 	 0.5 	 1
-56.4 	 1 	 0.5 	 1
-56.2 	 1 	 0.5 	 1
-56 	 1 	 0.5 	 1
-55.8 	 1 	 0.5 	 1
-55.6 	 1 	 0.5 	 1
-55.4 	 1 	 0.5 	 1
-55.2 	 1 	 0.5 	 1
-55 	 1 	 0.5 	 1
-54.8 	 1 	 0.5 	 1
-54.6 	 1 	 0.5 	 1
-54.4 	 1 	 0.5 	 1
-54.2 	 1 	 0.5 	 1
-54 	 1 	 0.5 	 1
-53.8 	 1 	 0.5 	 1
-53.6 	 1 	 0.5 	 1
-53.4 	 1 	 0.5 	 1
-53.2 	 1 	 0.5 	 1
-53 	 1 	 0.5 	 1
-52.8 	 1 	 0.5 	 1
-52.6 	 1 	 0.5 	 1
-52.4 	 1 	 0.5 	 1
-52.2 	 1 	 0.5 	 1
-52 	 1 	 0.5 	 1
-51.8 	 1 	 0.5 	 1
-51.6 	 1 	 0.5 	 1
-51.4 	 1 	 0.5 	 1
-51.2 	 1 	 0.5 	 1
-51 	 1 	 0.5 	 1
-50.8 	 1 	 0.5 	 1
-50.6 	 1 	 0.5 	 1
-50.4 	 1 	 0.5 	 1
-50.2 	 1 	 0.5 	 1
-50 	 1 	 0.5 	 1
-49.8 	 1 	 0.5 	 1
-49.6 	 1 	 0.5 	 1
-49.4 	 1 	 0.5 	 1
-49.2 	 1 	 0.5 	 1
-49 	 1 	 0.5 	 1
-48.8 	 1 	 0.5 	 1
-48.6 	 1 	 0.5 	 1
-48.4 	 1 	 0.5 	 1
-48.2 	 1 	 0.5 	 1
-48 	 1 	 0.5 	 1
-47.8 	 1 	 0.5 	 1
-47.6 	 1 	 0.5 	 1
-47.4 	 1 	 0.5 	 1
-47.2 	 1 	 0.5 	 1
-47 	 1 	 0.5 	 1
-46.8 	 1 	 0.5 	 1
-46.6 	 1 	 0.5 	 1
-46.4 	 1 	 0.5 	 1
-46.2 	 1 	 0.5 	 1
-46 	 1 	 0.5 	 1
-45.8 	 1 	 0.5 	 1
-45.6 	 1 	 0.5 	 1
-45.4 	 1 	 0.5 	 1
-45.2 	 1 	 0.5 	 1
-45 	 1 	 0.5 	 1
-44.8 	 1 	 0.5 	 1
-44.6 	 1 	 0.5 	 1
-44.4 	 1 	 0.5 	 1
-44.2 	 1 	 0.5 	 1
-44 	 1 	 0.5 	 1
-43.8 	 1 	 0.5 	 1
-43.6 	 1 	 0.5 	 1
-43.4 	 1 	 0.5 	 1
-43.2 	 1 	 0.5 	 1
-43 	 1 	 0.5 	 1
-42.8 	 1 	 0.5 	 1
-42.6 	 1 	 0.5 	 1
-42.4 	 1 	 0.5 	 1
-42.2 	 1 	 0.5 	 1
-42 	 1 	 0.5 	 1
-41.8 	 1 	 0.5 	 1
-41.6 	 1 	 0.5 	 1
-41.4 	 1 	 0.5 	 1
-41.2 	 1 	 0.5 	 1
-41 	 1 	 0.5 	 1
-40.8 	 1 	 0.5 	 1
-40.6 	 1 	 0.5 	 1
-40.4 	 1 	 0.5 	 1
-40.2 	 1 	 0.5 	 1
-40 	 1 	 0.5 	 1
-39.8 	 1 	 0.5 	 1
-39.6 	 1 	 0.5 	 1
-39.4 	 1 	 0.5 	 1
-39.2 	 1 	 0.5 	 1
-39 	 1 	 0.5 	 1
-38.8 	 1 	 0.5 	 1
-38.6 	 1 	 0.5 	 1
-38.4 	 1 	 0.5 	 1
-38.2 	 1 	 0.5 	 1
-38 	 1 	 0.5 	 1
-37.8 	 1 	 0.5 	 1
-37.6 	 1 	 0.5 	 1
-37.4 	 1 	 0.5 	 1
-37.2 	 1 	 0.5 	 1
-37 	 1 	 0.5 	 1
-36.8 	 1 	 0.5 	 1
-36.6 	 1 	 0.5 	 1
-36.4 	 1 	 0.5 	 1
-36.2 	 1 	 0.5 	 1
-36 	 1 	 0.5 	 1
-35.8 	 1 	 0.5 	 1
-35.6 	 1 	 0.5 	 1
-35.4 	 1 	 0.5 	 1
-35.2 	 1 	 0.5 	 1
-35 	 1 	 0.5 	 1
-34.8 	 1 	 0.5 	 1
-34.6 	 1 	 0.5 	 1
-34.4 	 1 	 0.5 	 1
-34.2 	 1 	 0.5 	 1
-34 	 1 	 0.5 	 1
-33.8 	 1 	 0.5 	 1
-33.6 	 1 	 0.5 	 1
-33.4 	 1 	 0.5 	 1
-33.2 	 1 	 0.5 	 1
-33 	 1 	 0.5 	 1
-32.8 	 1 	 0.5 	 1
-32.6 	 1 	 0.5 	 1
-32.4 	 1 	 0.5 	 1
-32.2 	 1 	 0.5 	 1
-32 	 1 	 0.5 	 1
-31.8 	 1 	 0.5 	 1
-31.6 	 1 	 0.5 	 1
-31.4 	 1 	 0.5 	 1
-31.2 	 1 	 0.5 	 1
-31 	 1 	 0.5 	 1
-30.8 	 1 	 0.5 	 1
-30.6 	 1 	 0.5 	 1
-30.4 	 1 	 0.5 	 1
-30.2 	 1 	 0.5 	 1
-30 	 1 	 0.5 	 1
-29.8 	 1 	 0.5 	 1
-29.6 	 1 	 0.5 	 1
-29.4 	 1 	 0.5 	 1
-29.2 	 1 	 0.5 	 1
-29 	 1 	 0.5 	 1
-28.8 	 1 	 0.5 	 1
-28.6 	 1 	 0.5 	 1
-28.4 	 1 	 0.5 	 1
-28.2 	 1 	 0.5 	 1
-28 	 1 	 0.5 	 1
-27.8 	 1 	 0.5 	 1
-27.6 	 1 	 0.5 	 1
-27.4 	 1 	 0.5 	 1
-27.2 	 1 	 0.5 	 1
-27 	 1 	 0.5 	 1
-26.8 	 1 	 0.5 	 1
-26.6 	 1 	 0.5 	 1
-26.4 	 1 	 0.5 	 1
-26.2 	 1 	 0.5 	 1
-26 	 1 	 0.5 	 1
-25.8 	 1 	 0.5 	 1
-25.6 	 1 	 0.5 	 1
-25.4 	 1 	 0.5 	 1
-25.2 	 1 	 0.5 	 1
-25 	 1 	 0.5 	 1
-24.8 	 1 	 0.5 	 1
-24.6 	 1 	 0.5 	 1
-24.4 	 1 	 0.5 	 1
-24.2 	 1 	 0.5 	 1
-24 	 1 	 0.5 	 1
-23.8 	 1 	 0.5 	 1
-23.6 	 1 	 0.5 	 1
-23.4 	 1 	 0.5 	 1
-23.2 	 1 	 0.5 	 1
-23 	 1 	 0.5 	 1
-22.8 	 1 	 0.5 	 1
-22.6 	 1 	 0.5 	 1
-22.4 	 1 	 0.5 	 1
-22.2 	 1 	 0.5 	 1
-22 	 1 	 0.5 	 1
-21.8 	 1 	 0.5 	 1
-21.6 	 1 	 0.5 	 1
-21.4 	 1 	 0.5 	 1
-21.2 	 1 	 0.5 	 1
-21 	 1 	 0.5 	 1
-20.8 	 1 	 0.5 	 1
-20.6 	 1 	 0.5 	 1
-20.4 	 1 	 0.5 	 1
-20.2 	 1 	 0.5 	 1
-20 	 1 	 0.5 	 1
-19.8 	 1 	 0.5 	 1
-19.6 	 1 	 0.5 	 1
-19.4 	 1 	 0.5 	 1
-19.2 	 1 	 0.5 	 1
-19 	 1 	 0.5 	 1
-18.8 	 1 	 0.5 	 1
-18.6 	 1 	 0.5 	 1
-18.4 	 1 	 0.5 	 1
-18.2 	 1 	 0.5 	 1
-18 	 1 	 0.5 	 1
-17.8 	 1 	 0.5 	 1
-17.6 	 1 	 0.5 	 1
-17.4 	 1 	 0.5 	 1
-17.2 	 1 	 0.5 	 1
-17 	 1 	 0.5 	 1
-16.8 	 1 	 0.5 	 1
-16.6 	 1 	 0.5 	 1
-16.4 	 1 	 0.5 	 1
-16.2 	 1 	 0.5 	 1
-16 	 1 	 0.5 	 1
-15.8 	 1 	 0.5 	 1
-15.6 	 1 	 0.5 	 1
-15.4 	 1 	 0.5 	 1
-15.2 	 1 	 0.5 	 1
-15 	 1 	 0.5 	 1
-14.8 	 1 	 0.5 	 1
-14.6 	 1 	 0.5 	 1
-14.4 	 1 	 0.5 	 1
-14.2 	 1 	 0.5 	 1
-14 	 1 	 0.5 	 1
-13.8 	 1 	 0.5 	 1
-13.6 	 1 	 0.5 	 1
-13.4 	 1 	 0.5 	 1
-13.2 	 1 	 0.5 	 1
-13 	 1 	 0.5 	 1
-12.8 	 1 	 0.5 	 1
-12.6 	 1 	 0.5 	 1
-12.4 	 1 	 0.5 	 1
-12.2 	 1 	 0.5 	 1
-12 	 1 	 0.5 	 1
-11.8 	 1 	 0.5 	 1
-11.6 	 1 	 0.5 	 1
-11.4 	 1 	 0.5 	 1
-11.2 	 1 	 0.5 	 1
-11 	 1 	 0.5 	 1
-10.8 	 1 	 0.5 	 1
-10.6 	 1 	 0.5 	 1
-10.4 	 1 	 0.5 	 1
-10.2 	 1 	 0.5 	 1
-10 	 1 	 0.5 	 1
-9.8 	 1 	 0.5 	 1
-9.6 	 1 	 0.5 	 1
-9.4 	 1 	 0.5 	 1
-9.2 	 1 	 0.5 	 1
-9 	 1 	 0.5 	 1
-8.8 	 1 	 0.5 	 1
-8.6 	 1 	 0.5 	 1
-8.4 	 1 	 0.5 	 1
-8.2 	 1 	 0.5 	 1
-8 	 1 	 0.5 	 1
-7.8 	 1 	 0.5 	 1
-7.6 	 1 	 0.5 	 1
-7.4 	 1 	 0.5 	 1
-7.2 	 1 	 0.500001 	 1
-7 	 1 	 0.500001 	 1
-6.8 	 1 	 0.500001 	 1
-6.6 	 1 	 0.500002 	 1
-6.4 	 1 	 0.500003 	 1
-6.2 	 1 	 0.500004 	 1
-6 	 1 	 0.500006 	 1
-5.8 	 1 	 0.500009 	 1
-5.6 	 1 	 0.500014 	 1
-5.4 	 1 	 0.50002 	 1
-5.2 	 1 	 0.50003 	 1
-5 	 1 	 0.500045 	 1
-4.8 	 1 	 0.500068 	 1
-4.6 	 1 	 0.500101 	 1
-4.4 	 1 	 0.500151 	 1
-4.2 	 1 	 0.500225 	 1
-4 	 1 	 0.500335 	 1
-3.8 	 1 	 0.5005 	 1
-3.6 	 1 	 0.500746 	 1
-3.4 	 1 	 0.501113 	 1
-3.2 	 1 	 0.501659 	 1
-3 	 1 	 0.502473 	 1
-2.8 	 1 	 0.503684 	 1
-2.6 	 1 	 0.505486 	 1
-2.4 	 1 	 0.508163 	 1
-2.2 	 1 	 0.512128 	 1
-2 	 1 	 0.517986 	 1
-1.8 	 1 	 0.526597 	 1
-1.6 	 1 	 0.539166 	 1
-1.4 	 1 	 0.557324 	 1
-1.2 	 1 	 0.583173 	 1
-1 	 1 	 0.619203 	 1
-0.8 	 1 	 0.667982 	 1
-0.6 	 1 	 0.731475 	 1
-0.4 	 1 	 0.810026 	 1
-0.2 	 1 	 0.901312 	 1
0 	 1 	 1 	 1
0.2 	 1 	 1.09869 	 1
0.4 	 1 	 1.18997 	 1
0.6 	 1 	 1.26852 	 1
0.8 	 1 	 1.33202 	 1
1 	 1 	 1.3808 	 1
1.2 	 1 	 1.41683 	 1
1.4 	 1 	 1.44268 	 1
1.6 	 1 	 1.46083 	 1
1.8 	 1 	 1.4734 	 1
2 	 1 	 1.48201 	 1
2.2 	 1 	 1.48787 	 1
2.4 	 1 	 1.49184 	 1
2.6 	 1 	 1.49451 	 1
2.8 	 1 	 1.49632 	 1
3 	 1 	 1.49753 	 1
3.2 	 1 	 1.49834 	 1
3.4 	 1 	 1.49889 	 1
3.6 	 1 	 1.49925 	 1
3.8 	 1 	 1.4995 	 1
4 	 1 	 1.49966 	 1
4.2 	 1 	 1.49978 	 1
4.4 	 1 	 1.49985 	 1
4.6 	 1 	 1.4999 	 1
4.8 	 1 	 1.49993 	 1
5 	 1 	 1.49995 	 1
5.2 	 1 	 1.49997 	 1
5.4 	 1 	 1.49998 	 1
5.6 	 1 	 1.49999 	 1
5.8 	 1 	 1.49999 	 1
6 	 1 	 1.49999 	 1
6.2 	 1 	 1.5 	 1
6.4 	 1 	 1.5 	 1
6.6 	 1 	 1.5 	 1
6.8 	 1 	 1.5 	 1
7 	 1 	 1.5 	 1
7.2 	 1 	 1.5 	 1
7.4 	 1 	 1.5 	 1
7.6 	 1 	 1.5 	 1
7.8 	 1 	 1.5 	 1
8 	 1 	 1.5 	 1
8.2 	 1 	 1.5 	 1
8.4 	 1 	 1.5 	 1
8.6 	 1 	 1.5 	 1
8.8 	 1 	 1.5 	 1
9 	 1 	 1.5 	 1
9.2 	 1 	 1.5 	 1
9.4 	 1 	 1.5 	 1
9.6 	 1 	 1.5 	 1
9.8 	 1 	 1.5 	 1
10 	 1 	 1.5 	 1
10.2 	 1 	 1.5 	 1
10.4 	 1 	 1.5 	 1
10.6 	 1 	 1.5 	 1
10.8 	 1 	 1.5 	 1
11 	 1 	 1.5 	 1
11.2 	 1 	 1.5 	 1
11.4 	 1 	 1.5 	 1
11.6 	 1 	 1.5 	 1
11.8 	 1 	 1.5 	 1
12 	 1 	 1.5 	 1
12.2 	 1 	 1.5 	 1
12.4 	 1 	 1.5 	 1
12.6 	 1 	 1.5 	 1
12.8 	 1 	 1.5 	 1
13 	 1 	 1.5 	 1
13.2 	 1 	 1.5 	 1
13.4 	 1 	 1.5 	 1
13.6 	 1 	 1.5 	 1
13.8 	 1 	 1.5 	 1
14 	 1 	 1.5 	 1
14.2 	 1 	 1.5 	 1
14.4 	 1 	 1.5 	 1
14.6 	 1 	 1.5 	 1
14.8 	 1 	 1.5 	 1
15 	 1 	 1.5 	 1
15.2 	 1 	 1.5 	 1
15.4 	 1 	 1.5 	 1
15.6 	 1 	 1.5 	 1
15.8 	 1 	 1.5 	 1
16 	 1 	 1.5 	 1
16.2 	 1 	 1.5 	 1
16.4 	 1 	 1.5 	 1
16.6 	 1 	 1.5 	 1
16.8 	 1 	 1.5 	 1
17 	 1 	 1.5 	 1
17.2 	 1 	 1.5 	 1
17.4 	 1 	 1.5 	 1
17.6 	 1 	 1.5 	 1
17.8 	 1 	 1.5 	 1
18 	 1 	 1.5 	 1
18.2 	 1 	 1.5 	 1
18.4 	 1 	 1.5 	 1
18.6 	 1 	 1.5 	 1
18.8 	 1 	 1.5 	 1
19 	 1 	 1.5 	 1
19.2 	 1 	 1.5 	 1
19.4 	 1 	 1.5 	 1
19.6 	 1 	 1.5 	 1
19.8 	 1 	 1.5 	 1
20 	 1 	 1.5 	 1
20.2 	 1 	 1.5 	 1
20.4 	 1 	 1.5 	 1
20.6 	 1 	 1.5 	 1
20.8 	 1 	 1.5 	 1
21 	 1 	 1.5 	 1
21.2 	 1 	 1.5 	 1
21.4 	 1 	 1.5 	 1
21.6 	 1 	 1.5 	 1
21.8 	 1 	 1.5 	 1
22 	 1 	 1.5 	 1
22.2 	 1 	 1.5 	 1
22.4 	 1 	 1.5 	 1
22.6 	 1 	 1.5 	 1
22.8 	 1 	 1.5 	 1
23 	 1 	 1.5 	 1
23.2 	 1 	 1.5 	 1
23.4 	 1 	 1.5 	 1
23.6 	 1 	 1.5 	 1
23.8 	 1 	 1.5 	 1
24 	 1 	 1.5 	 1
24.2 	 1 	 1.5 	 1
24.4 	 1 	 1.5 	 1
24.6 	 1 	 1.5 	 1
24.8 	 1 	 1.5 	 1
25 	 1 	 1.5 	 1
25.2 	 1 	 1.5 	 1
25.4 	 1 	 1.5 	 1
25.6 	 1 	 1.5 	 1
25.8 	 1 	 1.5 	 1
26 	 1 	 1.5 	 1
26.2 	 1 	 1.5 	 1
26.4 	 1 	 1.5 	 1
26.6 	 1 	 1.5 	 1
26.8 	 1 	 1.5 	 1
27 	 1 	 1.5 	 1
27.2 	 1 	 1.5 	 1
27.4 	 1 	 1.5 	 1
27.6 	 1 	 1.5 	 1
27.8 	 1 	 1.5 	 1
28 	 1 	 1.5 	 1
28.2 	 1 	 1.5 	 1
28.4 	 1 	 1.5 	 1
28.6 	 1 	 1.5 	 1
28.8 	 1 	 1.5 	 1
29 	 1 	 1.5 	 1
29.2 	 1 	 1.5 	 1
29.4 	 1 	 1.5 	 1
29.6 	 1 	 1.5 	 1
29.8 	 1 	 1.5 	 1
30 	 1 	 1.5 	 1
30.2 	 1 	 1.5 	 1
30.4 	 1 	 1.5 	 1
30.6 	 1 	 1.5 	 1
30.8 	 1 	 1.5 	 1
31 	 1 	 1.5 	 1
31.2 	 1 	 1.5 	 1
31.4 	 1 	 1.5 	 1
31.6 	 1 	 1.5 	 1
31.8 	 1 	 1.5 	 1
32 	 1 	 1.5 	 1
32.2 	 1 	 1.5 	 1
32.4 	 1 	 1.5 	 1
32.6 	 1 	 1.5 	 1
32.8 	 1 	 1.5 	 1
33 	 1 	 1.5 	 1
33.2 	 1 	 1.5 	 1
33.4 	 1 	 1.5 	 1
33.6 	 1 	 1.5 	 1
33.8 	 1 	 1.5 	 1
34 	 1 	 1.5 	 1
34.2 	 1 	 1.5 	 1
34.4 	 1 	 1.5 	 1
34.6 	 1 	 1.5 	 1
34.8 	 1 	 1.5 	 1
35 	 1 	 1.5 	 1
35.2 	 1 	 1.5 	 1
35.4 	 1 	 1.5 	 1
35.6 	 1 	 1.5 	 1
35.8 	 1 	 1.5 	 1
36 	 1 	 1.5 	 1
36.2 	 1 	 1.5 	 1
36.4 	 1 	 1.5 	 1
36.6 	 1 	 1.5 	 1
36.8 	 1 	 1.5 	 1
37 	 1 	 1.5 	 1
37.2 	 1 	 1.5 	 1
37.4 	 1 	 1.5 	 1
37.6 	 1 	 1.5 	 1
37.8 	 1 	 1.5 	 1
38 	 1 	 1.5 	 1
38.2 	 1 	 1.5 	 1
38.4 	 1 	 1.5 	 1
38.6 	 1 	 1.5 	 1
38.8 	 1 	 1.5 	 1
39 	 1 	 1.5 	 1
39.2 	 1 	 1.5 	 1
39.4 	 1 	 1.5 	 1
39.6 	 1 	 1.5 	 1
39.8 	 1 	 1.5 	 1
40 	 1 	 1.5 	 1
40.2 	 1 	 1.5 	 1
40.4 	 1 	 1.5 	 1
40.6 	 1 	 1.5 	 1
40.8 	 1 	 1.5 	 1
41 	 1 	 1.5 	 1
41.2 	 1 	 1.5 	 1
41.4 	 1 	 1.5 	 1
41.6 	 1 	 1.5 	 1
41.8 	 1 	 1.5 	 1
42 	 1 	 1.5 	 1
42.2 	 1 	 1.5 	 1
42.4 	 1 	 1.5 	 1
42.6 	 1 	 1.5 	 1
42.8 	 1 	 1.5 	 1
43 	 1 	 1.5 	 1
43.2 	 1 	 1.5 	 1
43.4 	 1 	 1.5 	 1
43.6 	 1 	 1.5 	 1
43.8 	 1 	 1.5 	 1
44 	 1 	 1.5 	 1
44.2 	 1 	 1.5 	 1
44.4 	 1 	 1.5 	 1
44.6 	 1 	 1.5 	 1
44.8 	 1 	 1.5 	 1
45 	 1 	 1.5 	 1
45.2 	 1 	 1.5 	 1
45.4 	 1 	 1.5 	 1
45.6 	 1 	 1.5 	 1
45.8 	 1 	 1.5 	 1
46 	 1 	 1.5 	 1
46.2 	 1 	 1.5 	 1
46.4 	 1 	 1.5 	 1
46.6 	 1 	 1.5 	 1
46.8 	 1 	 1.5 	 1
47 	 1 	 1.5 	 1
47.2 	 1 	 1.5 	 1
47.4 	 1 	 1.5 	 1
47.6 	 1 	 1.5 	 1
47.8 	 1 	 1.5 	 1
48 	 1 	 1.5 	 1
48.2 	 1 	 1.5 	 1
48.4 	 1 	 1.5 	 1
48.6 	 1 	 1.5 	 1
48.8 	 1 	 1.5 	 1
49 	 1 	 1.5 	 1
49.2 	 1 	 1.5 	 1
49.4 	 1 	 1.5 	 1
49.6 	 1 	 1.5 	 1
49.8 	 1 	 1.5 	 1
50 	 1 	 1.5 	 1
50.2 	 1 	 1.5 	 1
50.4 	 1 	 1.5 	 1
50.6 	 1 	 1.5 	 1
50.8 	 1 	 1.5 	 1
51 	 1 	 1.5 	 1
51.2 	 1 	 1.5 	 1
51.4 	 1 	 1.5 	 1
51.6 	 1 	 1.5 	 1
51.8 	 1 	 1.5 	 1
52 	 1 	 1.5 	 1
52.2 	 1 	 1.5 	 1
