-1.0000000000000E+002  6.3873239915800E-005  4.9643526782659E-005  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000 -7.1568020290323E-019 -4.0108822480093E-019
-8.8480524957818E+001 -1.0578203761658E-005 -2.4024675631145E-005 -1.4546223740549E-005 -1.3848162842006E-005 -1.0936532382353E-005  2.5728770285935E-005  1.1172050756393E-035 -1.1772562519016E-035 -1.6937954080254E-012 -3.8436812308098E-012
-7.7255400470858E+001 -8.0500847657888E-005 -2.3762210252731E-006 -5.7526429400313E-005  2.2024328148623E-005  3.1810035764442E-005  3.9098226726617E-005 -6.0793459099714E-037  5.4762964965352E-037 -1.2877113391019E-011 -3.7701350261901E-013
-6.6434502806742E+001 -2.0766177002538E-004  4.2424093776689E-005 -1.3414773074644E-004  9.1126856446665E-005  1.1206512511222E-004  7.6427429777532E-005  3.3672119671498E-037 -3.5074929944569E-037 -3.3228304850099E-011  6.7976515920126E-012
-5.6154558605157E+001 -3.7184311544407E-004  5.7626604934874E-004 -9.2808660223804E-005  5.1642431738150E-004  4.3356175811654E-004 -8.7472448511330E-005  2.2443599417859E-037 -1.4673724683369E-037 -5.9467974283214E-011  9.2224107621756E-011
-4.6574084058703E+001  2.1700643836924E-004  1.8710833930912E-003  7.0433665633713E-004  1.2572553550142E-003  7.6787297300600E-004 -9.4165315478614E-004 -5.6518370017011E-038  4.1348332314109E-037  3.4806560802524E-011  2.9937471500754E-010
-3.7859016645246E+001  3.2538434372501E-003  3.6651135641648E-003  3.3770940097719E-003  1.6295769946842E-003  2.3237150245266E-004 -3.1524669521966E-003  1.4371286091399E-035 -4.3514062806851E-036  5.2080363318529E-010  5.8630110730951E-010
-3.0158211560393E+001  1.1063671447548E-002  3.4145081693978E-003  8.8179082172167E-003 -8.4769226438142E-004 -3.3943676971947E-003 -6.6519292079357E-003 -5.0820383565214E-033 -9.7742084537497E-033  1.7704328308532E-009  5.4585733426127E-010
-2.3573494499842E+001  2.3947233478160E-002 -4.1509985408170E-003  1.5686843880187E-002 -9.9846149273390E-003 -1.2685099234983E-002 -9.2092757780203E-003  4.6397146383106E-031  9.2376524446674E-031  3.8315917061883E-009 -6.6527123153758E-010
-1.8134960107281E+001  3.7915910348836E-002 -2.4095860909047E-002  1.9675599005657E-002 -2.8182507283405E-002 -2.8189320665222E-002 -6.7039766525118E-003  4.9515968257651E-028 -6.4720955101426E-029  6.0658092872860E-009 -3.8572897053981E-009
-1.3793028213623E+001  4.6441306780390E-002 -5.6675067342825E-002  1.6099214957569E-002 -5.3698262411348E-002 -4.7089377040148E-002  3.9995138942664E-003 -2.2424599254703E-026  7.9946636835233E-027  7.4284396245847E-009 -9.0706616674340E-009
-1.0431375313990E+001  4.5469876777420E-002 -9.6711454647784E-002  3.6205129581269E-003 -8.1682334121029E-002 -6.5169734192186E-002  2.2446575970650E-002  5.6427683422538E-025  9.0554771937633E-024  7.2711548217728E-009 -1.5476782174336E-008
-7.8941360227872E+000  3.5588379504598E-002 -1.3747376722595E-001 -1.5364561454210E-002 -1.0755579908916E-001 -7.9579159393317E-002  4.5341788148520E-002 -4.6948013316653E-023 -1.3744363105149E-022  5.6881595803572E-009 -2.1998636828165E-008
-6.0152983179686E+000  2.0238896167846E-002 -1.7406586952097E-001 -3.6977969171139E-002 -1.2886910153233E-001 -8.9602865337338E-002  6.8888896116390E-002 -1.4673025495586E-019 -4.6078395272350E-020  3.2304649566622E-009 -2.7852974867051E-008
-4.6408541065081E+000  3.1338411741515E-003 -2.0435182434586E-001 -5.7773085240600E-002 -1.4505851020821E-001 -9.5911989641305E-002  9.0399877875572E-002  2.8513360408940E-020  1.1504079864932E-020  4.9215467242111E-010 -3.2698277876345E-008
-3.6406125513733E+000 -1.3157291018865E-002 -2.2819009887926E-001 -7.4589056692655E-002 -1.5598889342050E-001 -9.9562740124503E-002  1.0853330895254E-001  4.7264625861005E-020  1.3766789665163E-019 -2.1154938717659E-009 -3.6512181035262E-008
-2.9114133992329E+000 -2.7319712778255E-002 -2.4643622984180E-001 -8.2784854126075E-002 -1.6064892750864E-001 -1.0144464119082E-001  1.2279323558415E-001 -2.4996139365237E-019 -4.4918005405592E-020 -4.3827504542133E-009 -3.9431141813038E-008
-2.3751406736272E+000 -3.8932748763707E-002 -2.6022448473840E-001 -7.5830229420241E-002 -1.5722594703641E-001 -1.0214993408737E-001  1.3303070465631E-001 -1.1740243699973E-018 -1.8624008402289E-018 -6.2462430709534E-009 -4.1628034413870E-008
-1.9744905437241E+000 -4.8050465349246E-002 -2.7068888898639E-001 -4.8055477985568E-002 -1.4471997382636E-001 -1.0207006022427E-001  1.3933529332432E-001  4.0380500418402E-019 -2.7087893551207E-019 -7.7280452965459E-009 -4.3250819041197E-008
-1.6683450034691E+000 -5.4978224919070E-002 -2.7884924059201E-001  2.2088829034789E-003 -1.2414324196495E-001 -1.0149057742027E-001  1.4206363217127E-001  1.9543765576247E-020 -4.0766508630106E-019 -8.8976566592839E-009 -4.4388878634186E-008
-1.4276481211746E+000 -6.0118514739433E-002 -2.8561936829682E-001  7.2494281793390E-002 -9.8128118887239E-002 -1.0063531088884E-001  1.4176506557135E-001  1.1450306833393E-019 -5.2562534982458E-020 -9.8234303603430E-009 -4.5071413480839E-008
-1.2320829257140E+000 -6.4023708261242E-002 -2.9172263658333E-001  1.5839944637381E-001 -6.9736548714453E-002 -9.9669032154828E-002  1.3900619382881E-001  3.7887259885876E-020 -3.5112936708120E-020 -1.0508535778729E-008 -4.5296484098071E-008
-1.0675451278268E+000 -6.7323924940250E-002 -2.9755347390872E-001  2.5549976935246E-001 -4.1724706025711E-002 -9.8713478316451E-002  1.3424479800561E-001 -6.6016141410599E-021  7.2947019492980E-021 -1.0875946494639E-008 -4.5117049684751E-008
-9.2429080043554E-001 -7.0576930570203E-002 -3.0307559230898E-001  3.5993966645524E-001 -1.6267606113403E-002 -9.7861756443119E-002  1.2778969633145E-001 -6.9864223355660E-021  6.6883594893978E-021 -1.0838700229024E-008 -4.4687216675486E-008
-7.9560937914852E-001 -7.4039637425150E-002 -3.0795247876724E-001  4.6829913175501E-001  4.9408888324266E-003 -9.7197229329344E-002  1.1982894919427E-001  3.0919820900917E-021  1.5542102466617E-020 -1.0381804191681E-008 -4.4240138096600E-008
