-1.0000000000000E+002  5.2159732720025E-005  5.1205769516851E-005  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000  0.0000000000000E+000  1.1201118348738E-018  2.5606037553405E-019
-8.8480524957818E+001 -5.8282089920124E-006 -2.2695692287931E-005 -1.0995118514315E-005 -1.4094101958994E-005 -1.2842221569808E-005  2.1749911639710E-005  0.0000000000000E+000  0.0000000000000E+000 -9.3251254356352E-013 -3.6313099709092E-012
-7.7255400470858E+001 -7.0298235788505E-005 -1.2096025649681E-005 -5.2847132580930E-005  1.2973861620524E-005  2.4034511134460E-005  3.8242553055380E-005  0.0000000000000E+000  0.0000000000000E+000 -1.1247719683201E-011 -1.9353661676137E-012
-6.6434502806742E+001 -1.8867801336527E-004  1.3815966558433E-005 -1.2772959542602E-004  6.7185714357658E-005  9.3144168650905E-005  7.9682440988581E-005  0.0000000000000E+000  0.0000000000000E+000 -3.0188486593518E-011  2.2105518441282E-012
-5.6154558605157E+001 -3.8807402062434E-004  4.7713062325385E-004 -1.2591080148349E-004  4.5197184474045E-004  3.9927767388201E-004 -4.3305086344868E-005  0.0000000000000E+000  0.0000000000000E+000 -6.2091841833144E-011  7.6340902146453E-011
-4.6574084058703E+001  4.3617261057622E-005  1.6991755729936E-003  5.4854703169737E-004  1.1749288819954E-003  7.6082212373554E-004 -8.0838071270352E-004  0.0000000000000E+000  0.0000000000000E+000  6.9787646644467E-012  2.7186809450083E-010
-3.7859016645246E+001  2.7110878407047E-003  3.5290023819382E-003  2.9717776023345E-003  1.6412597300528E-003  3.6441006027037E-004 -2.8830295177218E-003  0.0000000000000E+000  0.0000000000000E+000  4.3377405474917E-010  5.6464038130799E-010
-3.0158211560393E+001  9.9319578413178E-003  3.6610254603181E-003  8.0615554646199E-003 -4.6792011629101E-004 -2.9245178379440E-003 -6.2631653618783E-003  0.0000000000000E+000  0.0000000000000E+000  1.5891132545761E-009  5.8576407209472E-010
-2.3573494499842E+001  2.2162720375116E-002 -2.9692292261335E-003  1.4593044683773E-002 -8.8333537321073E-003 -1.1645349805943E-002 -8.8087559966316E-003  0.0000000000000E+000  0.0000000000000E+000  3.5460352597798E-009 -4.7507667515097E-010
-1.8134960107281E+001  3.5621957293152E-002 -2.1390455724836E-002  1.8388762890101E-002 -2.5818706572718E-002 -2.6355517712855E-002 -6.4499060658763E-003  0.0000000000000E+000  0.0000000000000E+000  5.6995131601285E-009 -3.4224729500075E-009
-1.3793028213623E+001  4.3894887889281E-002 -5.1995156733710E-002  1.4843212276479E-002 -4.9742711968579E-002 -4.4259071209251E-002  3.9448126225866E-003  0.0000000000000E+000  0.0000000000000E+000  7.0231820567286E-009 -8.3192250859617E-009
-1.0431375313990E+001  4.2924182655422E-002 -8.9813756367824E-002  2.6341771559141E-003 -7.5893275985077E-002 -6.1191110741645E-002  2.1933693034761E-002  0.0000000000000E+000  0.0000000000000E+000  6.8678692255886E-009 -1.4370201017786E-008
-7.8941360227872E+000  3.3236106250791E-002 -1.2833769302804E-001 -1.5887033473549E-002 -9.9880467388355E-002 -7.4402499318409E-002  4.4256952385499E-002  0.0000000000000E+000  0.0000000000000E+000  5.3177770005895E-009 -2.0534030883269E-008
-6.0152983179686E+000  1.8190139699188E-002 -1.6285447168099E-001 -3.6928825926687E-002 -1.1942793368555E-001 -8.3287915782836E-002  6.7182220919265E-002  0.0000000000000E+000  0.0000000000000E+000  2.9104223530774E-009 -2.6056715468440E-008
-4.6408541065081E+000  1.4269531223152E-003 -1.9134073956319E-001 -5.7133716027626E-002 -1.3410789456442E-001 -8.8598293270587E-002  8.8085912407184E-002  0.0000000000000E+000  0.0000000000000E+000  2.2831250356997E-010 -3.0614518322871E-008
-3.6406125513733E+000 -1.4534619928287E-002 -2.1369351682418E-001 -7.3428137504389E-002 -1.4398420564073E-001 -9.1431593931216E-002  1.0567694248992E-001  0.0000000000000E+000  0.0000000000000E+000 -2.3255391931968E-009 -3.4190962706061E-008
-2.9114133992329E+000 -2.8407838635382E-002 -2.3075498880650E-001 -8.1300143290260E-002 -1.4850579850280E-001 -9.2708703169653E-002  1.1949127412225E-001  0.0000000000000E+000  0.0000000000000E+000 -4.5452541732100E-009 -3.6920798200349E-008
-2.3751406736272E+000 -3.9790519143334E-002 -2.4360630901246E-001 -7.4444666687488E-002 -1.4655730798801E-001 -9.3054847407473E-002  1.2940664547169E-001  0.0000000000000E+000  0.0000000000000E+000 -6.3664830569259E-009 -3.8977009402619E-008
-1.9744905437241E+000 -4.8761087986870E-002 -2.5327584760135E-001 -4.7489562682844E-002 -1.3760947800187E-001 -9.2881521840443E-002  1.3552927296997E-001  0.0000000000000E+000  0.0000000000000E+000 -7.8017740747317E-009 -4.0524135623450E-008
-1.6683450034691E+000 -5.5656478590844E-002 -2.6060540505815E-001  9.6266486288317E-004 -1.2245255852014E-001 -9.2455650002946E-002  1.3822120625112E-001  0.0000000000000E+000  0.0000000000000E+000 -8.9050366252830E-009 -4.1696864757908E-008
-1.4276481211746E+000 -6.0877524659758E-002 -2.6625838787243E-001  6.8296657653020E-002 -1.0287535539360E-001 -9.1951059336487E-002  1.3802167521371E-001  0.0000000000000E+000  0.0000000000000E+000 -9.7404038845568E-009 -4.2601342047460E-008
-1.2320829257140E+000 -6.4815969253163E-002 -2.7071367374612E-001  1.5009675153063E-001 -8.0820585641251E-002 -9.1470271883240E-002  1.3548313652802E-001  0.0000000000000E+000  0.0000000000000E+000 -1.0370555274428E-008 -4.3314187980148E-008
