# ind =     1, ny =  2000, ndof =     5, ymax =                  NaN
                 NaN  9.8231827111984E-01  0.0000000000000E+00  0.0000000000000E+00  0.0000000000000E+00  1.0180000000000E+00
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
                 NaN                  NaN                  NaN  0.0000000000000E+00                  NaN                  NaN
